"#abrado, abradere, abrasi, abrasus  V (3rd) TRANS                                                    [XXXCO] :: scratch/scrape/rub/wipe (off), shave; erase; wash/erode away; ""knock off"", rob;"
"#abripio, abripere, abripui, abreptus  V (3rd) TRANS                                                 [XXXBO] :: drag/snatch/carry/remove away by force; wash/blow away (storm); abduct, kidnap;"
"#abrodo, abrodere, abrosi, abrosus  V (3rd) TRANS                                                    [XXXEO] :: gnaw off/away;"
"#abrumpo, abrumpere, abrupi, abruptus  V (3rd) TRANS                                                 [XXXAO] :: break (bonds); break off; tear asunder; cut through, sever; remove, separate;"
"#abscedo, abscedere, abscessi, abscessus  V (3rd) INTRANS                                            [XXXAO] :: withdraw, depart, retire; go/pass off/away; desist; recede (coasts); slough;"
"#abscido, abscidere, abscidi, abscisus  V (3rd) TRANS                                                [XXXBO] :: hew/cut off/away/out; fell/cut down; remove, separate/cut off/destroy, divide;"
"#abscido, abscidere, abscidi, abscisus  V (3rd) TRANS                                                [XXXBO] :: |take away violently; expel/banish; destroy (hope); amputate; prune; cut short;"
"#abscindo, abscindere, abscidi, abscissus  V (3rd) TRANS                                             [XXXBO] :: tear (away/off) (clothing); cut off/away/short; part, break, divide, separate;"
"#abscondo, abscondere, abscondi, absconditus  V (3rd)                                                [XXXBO] :: hide, conceal, secrete, ""shelter""; leave behind; bury, engulf, swallow up; keep;"
"#abscondo, abscondere, abscondidi, absconditus  V (3rd)                                              [XXXDX] :: hide, conceal, secrete, ""shelter""; leave behind; bury, engulf, swallow up; keep;"
"#absisto, absistere, absistiti, -  V (3rd) INTRANS                                                   [XXXCO] :: withdraw from; desist, cease; leave off; depart, go away from; stand back;"
"#absolvo, absolvere, absolvi, absolutus  V (3rd) TRANS                                               [XLXAO] :: free (bonds), release; acquit; vote for/secure acquittal; pay off; sum up;"
"#abstergo, abstergere, abstersi, abstersus  V (3rd) TRANS                                            [XXXCO] :: wipe off/clean/away, clean away, cleanse, strip off; banish, expel, dispel;"
"#abstraho, abstrahere, abstraxi, abstractus  V (3rd) TRANS                                           [XXXAO] :: drag away from, remove forcibly, abort; carry off to execution; split;"
"#abstrudo, abstrudere, abstrusi, abstrusus  V (3rd) TRANS                                            [XXXCO] :: thrust away, conceal, hide; suppress/prevent (emotion) becoming apparent;"
"#abstulo, abstulere, -, -  V (3rd) TRANS                                                             [XXXFO] :: to take away, withdraw;"
"#absumo, absumere, absumpsi, absumptus  V (3rd) TRANS                                                [XXXAO] :: spend, waste, squander, use up; take up (time); consume; exhaust, wear out;"
"#abverto, abvertere, abverti, abversus  V (3rd)                                                      [XXXES] :: turn away from/aside, divert, rout; disturb; withdraw; steal, misappropriate;"
"#accano, accanere, -, -  V (3rd)                                                                     [XDXFS] :: sing to/with;"
"#accanto, accantere, -, -  V (3rd)                                                                   [XDXEO] :: sing to (person); sing at (place);"
"#accedo, accedere, accessi, accessus  V (3rd)                                                        [XXXAO] :: come near, approach; agree with; be added to (w/ad or in + ACC); constitute;"
"#accendo, accendere, accendi, accensus  V (3rd) TRANS                                                [XXXAO] :: kindle, set on fire, light; illuminate; inflame, stir up, arouse; make bright;"
"#accento, accentere, -, -  V (3rd)                                                                   [XDXEO] :: sing to (person); sing at (place);"
"#accerso, accersere, accersi, -  V (3rd) TRANS                                                       [XXXCS] :: send for, summon; indict/accuse; fetch, import; invite; invoke; bring on oneself"
"#accerso, accersere, accersivi, accersitus  V (3rd) TRANS                                            [XXXAO] :: send for, summon; indict/accuse; fetch, import; invite; invoke; bring on oneself"
"#accido, accidere, accidi, -  V (3rd)                                                                [XXXAO] :: fall upon/down/to/at or near, descend, alight; happen, occur; happen to (DAT);"
"#accido, accidere, accidi, accisus  V (3rd) TRANS                                                    [XXXCO] :: cut, cut into/down/up, hack, hew, fell; overthrow, destroy; cut short; weaken;"
"#accidt, accidere, accidit, accisus est  V (3rd) IMPERS                                              [XXXCO] :: happens, turns out, befalls; fall upon; come to pass, occur;"
"#accingo, accingere, accinxi, accinctus  V (3rd) TRANS                                               [XXXAO] :: gird on or about, surround; equip, provide (with); get ready, prepare (for);"
"#accino, accinere, -, -  V (3rd)                                                                     [XDXFS] :: sing to/with;"
"#accipio, accipere, accepi, acceptus  V (3rd) TRANS                                                  [XXXAO] :: take, grasp, receive, accept, undertake; admit, let in, hear, learn; obey;"
"#accludo, accludere, acclusi, acclusus  V (3rd) TRANS                                                [EXXEP] :: close up, shut the door;"
"#accognosco, accognoscere, -, -  V (3rd) TRANS                                                       [XXXEO] :: recognize (visually or by some other means);"
"#accolo, accolere, accolui, accultus  V (3rd) TRANS                                                  [XXXCO] :: dwell/live near; be a neighbor to;"
"#accredo, accredere, accredidi, accreditus  V (3rd) DAT                                              [XXXCO] :: give credence to, believe; put faith in, trust;"
"#accresco, accrescere, accrevi, accretus  V (3rd) INTRANS                                            [XXXBO] :: increase/swell, grow larger/up/progressively; be added/annexed to; arise;"
"#accudo, accudere, -, -  V (3rd) TRANS                                                               [XXXFO] :: coin in addition; strike/stamp/mint (coin) (L+S); make more money, add wealth;"
"#accumbo, accumbere, accumbui, accumbitus  V (3rd)                                                   [XXXBO] :: take a place/recline at the table; lie on (bed), lie at/prone, lie beside;"
"#accurro, accurrere, accucurri, accursus  V (3rd)                                                    [XXXBO] :: run/hasten to (help); come/rush up (inanim subj.); charge, rush to attack;"
"#accurro, accurrere, accurri, accursus  V (3rd)                                                      [XXXBO] :: run/hasten to (help); come/rush up (inanim subj.); charge, rush to attack;"
"#acesco, acescere, acui, -  V (3rd) INTRANS                                                          [XXXCO] :: turn/become sour;"
"#acquiesco, acquiescere, acquiei, acquietus  V (3rd) INTRANS                                         [XXXBO] :: lie with (w/cum), rest/relax; repose (death); acquiesce/assent/submit; subside;"
"#acquiesco, acquiescere, acquievi, acquietus  V (3rd) INTRANS                                        [XXXBO] :: lie with (w/cum), rest/relax; repose (death); acquiesce/assent/submit; subside;"
"#acquiro, acquirere, acquisivi, acquisitus  V (3rd) TRANS                                            [XXXBO] :: acquire (goods/money/adherents), obtain, gain, get; add to stock; accrue;"
"#acuo, acuere, acui, acutus  V (3rd) TRANS                                                           [XXXAO] :: whet, sharpen, cut to a point; spur on, provoke, incite; come to a head (PASS);"
"#adaperio, adaperere, adaperui, adapertus  V (3rd) TRANS                                             [XXXBO] :: throw open, open wide; unroll (scroll), open (book); uncover, reveal; open up;"
"#adaresco, adarescere, adarecui, -  V (3rd) TRANS                                                    [XXXFO] :: become dry; dry up;"
"#adaugesco, adaugescere, -, -  V (3rd) INTRANS                                                       [XXXEO] :: become greater/more numerous, increase;"
"#adbibo, adbibere, adbibi, -  V (3rd)                                                                [XXXDO] :: drink (in addition), take in by drinking; drink in, absorb, listen eagerly to;"
"#adbito, adbitere, -, -  V (3rd) INTRANS                                                             [XXXFO] :: approach, come/draw near;"
"#adcedo, adcedere, adcessi, adcessus  V (3rd)                                                        [XXXAO] :: come near, approach; agree with; be added to (w/ad or in + ACC); constitute;"
"#adcludo, adcludere, adclusi, adclusus  V (3rd) TRANS                                                [EXXEP] :: close up, shut the door;"
"#adcognosco, adcognoscere, -, -  V (3rd) TRANS                                                       [XXXEO] :: recognize (visually or by some other means);"
"#adcolo, adcolere, adcolui, adcultus  V (3rd) TRANS                                                  [XXXCO] :: dwell/live near; be a neighbor to;"
"#adcredo, adcredere, adcredidi, adcreditus  V (3rd) DAT                                              [XXXCO] :: give credence to, believe; put faith in, trust;"
"#adcresco, adcrescere, adcrevi, adcretus  V (3rd) INTRANS                                            [XXXBO] :: increase/swell, grow larger/up/progressively; be added/annexed to; arise;"
"#adcudo, adcudere, -, -  V (3rd) TRANS                                                               [XXXFO] :: coin in addition; strike/stamp/mint (coin) (L+S); make more money, add wealth;"
"#adcumbo, adcumbere, adcumbui, adcumbitus  V (3rd)                                                   [XXXBO] :: take a place/recline at the table; lie on (bed), lie at/prone, lie beside;"
"#adcurro, adcurrere, adcucurri, adcursus  V (3rd)                                                    [XXXBO] :: run/hasten to (help); come/rush up (inanim subj.); charge, rush to attack;"
"#adcurro, adcurrere, adcurri, adcursus  V (3rd)                                                      [XXXBO] :: run/hasten to (help); come/rush up (inanim subj.); charge, rush to attack;"
"#addico, addicere, addixi, addictus  V (3rd) TRANS                                                   [XLXAO] :: be propitious; adjudge, sentence, doom; confiscate; award, assign; enslave;"
"#addisco, addiscere, addidici, -  V (3rd) TRANS                                                      [XXXCO] :: learn in addition/further/besides; learn;"
"#addo, addere, addidi, additus  V (3rd) TRANS                                                        [XXXAO] :: add, insert, bring/attach to, say in addition; increase; impart; associate;"
"#addormisco, addormiscere, -, -  V (3rd) INTRANS                                                     [XXXFO] :: fall asleep;"
"#adduco, adducere, adduxi, adductus  V (3rd) TRANS                                                   [XXXAO] :: lead up/to/away; bring up/to; persuade, induce; lead, bring; contract, tighten;"
"#adedo, adedere, adedi, adesus  V (3rd) TRANS                                                        [XXXCO] :: eat up, eat into/away at, nibble, squander; wear down, exhaust; erode;"
"#adficio, adficere, adfeci, adfectus  V (3rd) TRANS                                                  [XXXAO] :: affect, make impression; move, influence; cause (hurt/death), afflict, weaken;"
"#adfigo, adfigere, adfixi, adfixus  V (3rd) TRANS                                                    [XXXAO] :: fasten/fix/pin/attach to (w/DAT), annex; impress upon; pierce; chain, confine;"
"#adfingo, adfingere, adfinxi, adfictus  V (3rd) TRANS                                                [XXXBO] :: add to, attach; aggravate; embellish, counterfeit, forge; claim wrongly;"
"#adfligo, adfligere, adflixi, adflictus  V (3rd) TRANS                                               [XXXAO] :: overthrow/throw down; afflict, damage, crush, break, ruin; humble, weaken, vex;"
"#adfluo, adfluere, adfluxi, adfluxus  V (3rd) INTRANS                                                [XXXBO] :: flow on/to/towards/by; glide/drift quietly; flock together, throng; abound;"
"#adfodio, adfodere, -, -  V (3rd) TRANS                                                              [XXXNO] :: add by digging;"
"#adfrango, adfrangere, -, -  V (3rd) TRANS                                                           [XXXEO] :: cause to be broken against, crush/strike/break against; break in pieces;"
"#adfremo, adfremere, -, -  V (3rd) INTRANS                                                           [XXXEO] :: roar/rage/growl (at); assent noisily to (w/DAT);"
"#adfringo, adfringere, -, -  V (3rd) TRANS                                                           [XXXFS] :: cause to be broken against, crush/strike/break against; break in pieces;"
"#adfundo, adfundere, adfudi, adfusus  V (3rd) TRANS                                                  [XXXBO] :: pour on/upon/into, heap up; shed/spill (blood); wash;"
"#adfuo, adfuere, adfuxi, -  V (3rd) INTRANS                                                          [XXXEO] :: flow/stream/issue (from), flow away; abound in (w/ABL), be abundant, abound;"
"#adgemo, adgemere, -, -  V (3rd) INTRANS                                                             [XXXEO] :: groan in conjunction/sympathy (with);"
"#adgero, adgerere, adgessi, adgestus  V (3rd) TRANS                                                  [XXXBO] :: heap/cover up over, pile/build up, erect; accumulate; intensify, exaggerate;"
"#adgnosco, adgnoscere, adgnovi, adgnitus  V (3rd)                                                    [XXXAO] :: recognize, realize, discern; acknowledge, claim, admit to/responsibility;"
"#adgravesco, adgravescere, -, -  V (3rd) INTRANS                                                     [XXXDS] :: become heavy; become severe/dangerous (illness), grow worse; be aggravated;"
"#adgredio, adgredere, aggressi, adgressus  V (3rd) INTRANS                                           [XXXDS] :: approach, advance; attack, assail; undertake, seize (opportunity), attempt;"
"#adhaeresco, adhaerescere, adhaesi, -  V (3rd) INTRANS                                               [XXXBO] :: cling to, adhere, stick (in trouble); become lodged in (weapons); run aground;"
"#adheresco, adherescere, adhesi, adhesus  V (3rd) INTRANS                                            [EXXDW] :: adhere tightly, stick fast;"
"#adicio, adicere, adjeci, adjectus  V (3rd) TRANS                                                    [XXXAO] :: add, increase, raise; add to (DAT/ad+ACC); suggest; hurl (weapon); throw to/at;"
"#adigo, adigere, adegi, adactus  V (3rd) TRANS                                                       [XXXAO] :: drive in/to (cattle), force, impel; cast, hurl; consign (curse); bind (oath);"
"#adimo, adimere, ademi, ademptus  V (3rd) TRANS                                                      [XXXAO] :: withdraw, take away, carry off; castrate; deprive, steal, seize; annul; rescue;"
"#adincresco, adincrescere, -, -  V (3rd) INTRANS                                                     [DEXES] :: increase;"
"#adindo, adindere, -, -  V (3rd) TRANS                                                               [XXXFO] :: insert, put in/to; put in besides;"
"#adingero, adingerere, adingessi, adingestus  V (3rd) TRANS                                          [DXXFS] :: bring to/heap on in addition;"
"#adinquiro, adinquirere, adinquisi, adinquisitus  V (3rd) TRANS                                      [XXXFS] :: investigate/inquire/look into further;"
"#adjicio, adjicere, -, -  V (3rd) TRANS                                                              [XXXAO] :: add, increase, raise; add to (DAT/ad+ACC); suggest; hurl (weapon); throw to/at;"
"#adjicio, adjicere, adjeci, adjectus  V (3rd) TRANS                                                  [XXXAS] :: add, increase, raise; add to (DAT/ad+ACC); suggest; hurl (weapon); throw to/at;"
"#adjungo, adjungere, adjunxi, adjunctus  V (3rd) TRANS                                               [XXXAO] :: add, attach, join to, add to, support; apply to; harness, yoke; direct; confer;"
"#adlambo, adlambere, -, -  V (3rd) TRANS                                                             [XXXFO] :: lick (of flames);"
"#adlego, adlegere, adlegi, adlectus  V (3rd) TRANS                                                   [XXXCO] :: choose, admit, elect, recruit, select, appoint;"
"#adlibesco, adlibescere, -, -  V (3rd) INTRANS                                                       [XXXDO] :: be pleasing, gratify; be roused with desire (for);"
"#adlicefacio, adlicefacere, adlicefeci, adlicefactus  V (3rd) TRANS                                  [XXXEO] :: entice, allure; attract, lure, seduce;"
"#adlicio, adliciere, adlexi, adlectus  V (3rd) TRANS                                                 [XXXBO] :: draw gently to, entice, lure, induce (sleep), attract, win over, encourage;"
"#adlido, adlidere, adlisi, adlisus  V (3rd) TRANS                                                    [XXXCO] :: dash/crush against, bruise; ruin, damage; shipwreck; (PASS) suffer damage;"
"#adlino, adlinere, adlinevi, adlinitus  V (3rd) TRANS                                                [XXXCO] :: smear/spread/dash over (W/DAT); spread out on; adhere to;"
"#adlubesco, adlubescere, -, -  V (3rd) INTRANS                                                       [XXXEO] :: be pleasing, gratify; be roused with desire (for);"
"#adludo, adludere, adlusi, adlusus  V (3rd)                                                          [XXXCO] :: frolic/play/sport around/with, play against; jest, make mocking allusion to;"
"#adluo, adluere, adlui, -  V (3rd) TRANS                                                             [XXXCO] :: wash/flow past/near/against, lap; beset; bathe (person) (tears); deposit silt;"
"#admitto, admittere, admisi, admissus  V (3rd) TRANS                                                 [XXXAO] :: urge on, put to a gallop; let in, admit, receive; grant, permit, let go;"
"#admonefacio, admonefacere, admonefeci, admonefactus  V (3rd) TRANS                                  [DXXFS] :: admonish; warn; urge; call to duty;"
"#adnecto, adnectere, adnexui, adnexus  V (3rd) TRANS                                                 [XXXBO] :: tie on/to, tie up (ship); bind to; fasten on; attach, connect, join, annex;"
"#adnuo, adnuere, adnui, adnutus  V (3rd)                                                             [XXXBO] :: designate by a nod; indicate, declare; nod assent; smile on; agree to, grant;"
"#adobruo, adobruere, adobrui, adobrutus  V (3rd) TRANS                                               [XXXEO] :: cover over with earth, bury;"
"#adolesco, adolescere, -, -  V (3rd) INTRANS                                                         [XEXFO] :: burn, blaze up, flame, be kindled; (of a sacrifice);"
"#adolesco, adolescere, adolevi, adultus  V (3rd) INTRANS                                             [XXXBO] :: grow up, mature, reach manhood/peak; become established/strong; grow, increase;"
"#adolesco, adolescere, adolui, adultus  V (3rd) INTRANS                                              [XXXDO] :: grow up, mature, reach manhood/peak; become established/strong; grow, increase;"
"#adpango, adpangere, adpegi, adpactus  V (3rd) TRANS                                                 [DXXFS] :: fasten to;"
"#adparesco, adparescere, -, -  V (3rd) INTRANS                                                       [DXXES] :: begin to appear;"
"#adpario, adparere, -, -  V (3rd) TRANS                                                              [XXXFO] :: acquire, gain in addition;"
"#adpello, adpellere, adpuli, adpulsus  V (3rd)                                                       [XXXBO] :: drive to, move up, bring along, force towards; put ashore at, land (ship);"
"#adpendo, adpendere, adpendi, adpensus  V (3rd) TRANS                                                [XXXCO] :: weigh out; pay/give out; hang, cause to be suspended;"
"#adpetisso, adpetissere, -, -  V (3rd) TRANS                                                         [XXXFO] :: seek eagerly after;"
"#adpeto, adpetere, adpetivi, adpetitus  V (3rd) TRANS                                                [XXXAO] :: seek/grasp after, desire; assail; strive eagerly/long for; approach, near;"
"#adpingo, adpingere, -, -  V (3rd) TRANS                                                             [XXXCO] :: paint upon/beside; add in writing/painting; add something (to verbal picture);"
"#adpingo, adpingere, -, -  V (3rd) TRANS                                                             [DXXFS] :: |fasten/join to;"
"#adplaudo, adplaudere, adplausi, adplausus  V (3rd)                                                  [XXXCO] :: strike together; clap, applaud; strike, slap; dash to the ground (w/terrae);"
"#adplodo, adplodere, adplosi, adplosus  V (3rd)                                                      [XXXEO] :: strike together; clap, applaud; strike, slap; dash to the ground (w/terrae);"
"#adpono, adponere, adposui, adpositus  V (3rd) TRANS                                                 [XXXAO] :: place near, set before/on table, serve up; put/apply/add to; appoint/assign;"
"#adposco, adposcere, -, -  V (3rd) TRANS                                                             [XXXFO] :: demand in addition;"
"#adprehendo, adprehendere, adprehendi, adprehensus  V (3rd) TRANS                                    [XXXAO] :: seize (upon), grasp, cling to, lay hold of; apprehend; embrace; overtake;"
"#adprendo, adprendere, adprendi, adprensus  V (3rd) TRANS                                            [XXXAO] :: seize (upon), grasp, cling to, lay hold of; apprehend; embrace; overtake;"
"#adprimo, adprimere, adpressi, adpressus  V (3rd) TRANS                                              [XXXEO] :: press on/to; clench (the teeth);"
"#adpromitto, adpromittere, adpromisi, adpromissus  V (3rd) TRANS                                     [XXXEO] :: promise in addition (to another), promise also;"
"#adquiesco, adquiescere, adquiei, adquietus  V (3rd) INTRANS                                         [XXXBO] :: lie with (w/cum), rest, relax; repose (in death); acquiesce, assent; subside;"
"#adquiesco, adquiescere, adquievi, adquietus  V (3rd) INTRANS                                        [XXXBO] :: lie with (w/cum), rest, relax; repose (in death); acquiesce, assent; subside;"
"#adquiro, adquirere, adquisivi, adquisitus  V (3rd) TRANS                                            [XXXBO] :: acquire besides/in addition, obtain, gain, win, get; add to stock; accrue;"
"#adrado, adradere, adrasi, adrasus  V (3rd) TRANS                                                    [XXXEO] :: shave/scrape/pare close; trim; fleece; [~ cacumen => lop off];"
"#adrepo, adrepere, adrepsi, adreptus  V (3rd) INTRANS                                                [XXXCO] :: creep/move stealthily towards, steal up; feel one's way, worm one's way (trust);"
"#adrigo, adrigere, adrexi, adrectus  V (3rd) TRANS                                                   [XXXBO] :: set upright, tilt upwards, stand on end, raise; become sexually excited/aroused;"
"#adripio, adripere, adripui, adreptus  V (3rd) TRANS                                                 [XXXAO] :: take hold of; seize (hand/tooth/claw), snatch; arrest; assail; pick up, absorb;"
"#adrodo, adrodere, adrosi, adrosus  V (3rd) TRANS                                                    [XXXCO] :: gnaw/nibble (away part); erode, eat away(disease/chemicals). wash away (water);"
"#adruo, adruere, adrui, adrutus  V (3rd) TRANS                                                       [XXXFO] :: heap up (earth); cover (with earth), bury;"
"#adscendo, adscendere, adscendi, adscensus  V (3rd)                                                  [XXXAO] :: climb; go/climb up; mount, scale; mount up, embark; rise, ascend, move upward;"
"#adscisco, adsciscere, adscivi, adscitus  V (3rd) TRANS                                              [XXXAO] :: adopt, assume; receive, admit, approve of, associate; take over, claim;"
"#adscribo, adscribere, adscripsi, adscriptus  V (3rd) TRANS                                          [XXXAO] :: add/state in writing, insert; appoint; enroll, enfranchise; reckon, number;"
"#adsenesco, adsenescere, -, -  V (3rd) INTRANS                                                       [DXXFS] :: become old (to any thing);"
"#adsero, adserere, adserui, adsertus  V (3rd) TRANS                                                  [XXXBO] :: lay hands on, grasp; assert, allege; free, release; claim; protect, preserve;"
"#adsero, adserere, adsevi, adsitus  V (3rd) TRANS                                                    [XXXDO] :: plant/set at/near;"
"#adsiccesco, adsiccescere, adsiccui, -  V (3rd) INTRANS                                              [XXXFO] :: dry out, become dry;"
"#adsido, adsidere, adsedi, -  V (3rd) INTRANS                                                        [XXXCO] :: sit down, take a seat; perch, alight, settle; sit by/near (to) (w/DAT);"
"#adsisto, adsistere, adstiti, adstatus  V (3rd)                                                      [XXXBO] :: take a position/stand (near/by), attend; appear before; set/place near;"
"#adspargo, adspargere, adsparsi, adsparsus  V (3rd) TRANS                                            [XXXAO] :: sprinkle/strew on, splatter, splash; defile, stain; cast (slur); inflict (harm);"
"#adspergo, adspergere, adspersi, adspersus  V (3rd) TRANS                                            [XXXAO] :: sprinkle/strew on, splatter, splash; defile, stain; cast (slur); inflict (harm);"
"#adspicio, adspicere, adspexi, adspectus  V (3rd) TRANS                                              [XXXAO] :: look/gaze on/at, see, observe, behold, regard; face; consider, contemplate;"
"#adspuo, adspuere, adspui, adsputus  V (3rd) TRANS                                                   [XXXNO] :: spit (at/on);"
"#adsterno, adsternere, adstravi, adstratus  V (3rd) TRANS                                            [XXXEO] :: prostrate oneself, lie prone (on);"
"#adstituo, adstituere, adstitui, adstitutus  V (3rd) TRANS                                           [XXXDO] :: place near/before; make to stand before;"
"#adstrepo, adstrepere, adstrepui, -  V (3rd)                                                         [XXXCO] :: make a noise at, shout in support, take up a cry; assail with noise; murmur;"
"#adstrido, adstridere, -, -  V (3rd) INTRANS                                                         [XXXFO] :: hiss (at);"
"#adstringo, adstringere, adstrinxi, adstrictus  V (3rd) TRANS                                        [XXXAO] :: tie up/down/back/on/together/tightly; bind, grasp, tighten, fix; form boundary;"
"#adstringo, adstringere, adstrinxi, adstrictus  V (3rd) TRANS                                        [XXXAO] :: |oblige, commit; compress, narrow, restrict; knit (brows); freeze, solidify;"
"#adstruo, adstruere, adstruxi, adstructus  V (3rd) TRANS                                             [XXXBO] :: build on/additional structure; heap/pile (on); add to/on, contribute, provide;"
"#adsubrigo, adsubrigere, -, -  V (3rd) TRANS                                                         [XXXNO] :: stretch up, raise;"
"#adsudesco, adsudescere, -, -  V (3rd) INTRANS                                                       [XXXEO] :: sweat, break out in a sweat;"
"#adsuefacio, adsuefacere, adsuefeci, adsuefactus  V (3rd) TRANS                                      [XXXCO] :: accustom (to), habituate, inure; make accustomed/used (to), train;"
"#adsuesco, adsuescere, adsuevi, adsuetus  V (3rd)                                                    [XXXBO] :: accustom, become/grow accustomed to/used to/intimate with; make familiar;"
"#adsugo, adsugere, adsuxi, adsuctus  V (3rd) TRANS                                                   [XXXFO] :: suck towards;"
"#adsumo, adsumere, adsumpsi, adsumptus  V (3rd) TRANS                                                [XXXAO] :: take (to/up/on/from), adopt/raise, use; assume/receive; insert/add; usurp/claim;"
"#adsuo, adsuere, adsui, adsutus  V (3rd) INTRANS                                                     [XXXEO] :: sew or patch on;"
"#adsurgo, adsurgere, adsurrexi, adsurrectus  V (3rd) INTRANS                                         [XXXAO] :: rise/stand up, rise to one's feet/from bed; climb, lift oneself; grow; soar;"
"#adsuscipo, adsuscipere, -, -  V (3rd) TRANS                                                         [XXXIO] :: undertake (vows);"
"#adtendo, adtendere, adtendi, adtentus  V (3rd)                                                      [XXXAO] :: turn/stretch towards; apply; attend/pay (close) attention to, listen carefully;"
"#adtero, adterere, adtrivi, adtritus  V (3rd) TRANS                                                  [XXXBO] :: rub, rub against; grind; chafe; wear out/down/away; diminish, impair; waste;"
"#adtexo, adtexere, adtexui, adtextus  V (3rd) TRANS                                                  [XXXCO] :: add, join on, link to; weave/plait on, attach by weaving;"
"#adtigo, adtigere, adtigi, adtactus  V (3rd) TRANS                                                   [BXXAO] :: touch, touch/border on; reach, arrive at, achieve; mention briefly; belong to;"
"#adtingo, adtingere, adtigi, adtactus  V (3rd) TRANS                                                 [XXXAO] :: touch, touch/border on; reach, arrive at, achieve; mention briefly; belong to;"
"#adtingo, adtingere, adtinxi, adtinctus  V (3rd) TRANS                                               [XXXFO] :: wipe/smear on?;"
"#adtinguo, adtinguere, -, -  V (3rd) TRANS                                                           [DXXFS] :: moisten, bedew, sprinkle with a liquid;"
"#adtollo, adtollere, -, -  V (3rd) TRANS                                                             [XXXAO] :: raise/lift up/towards/to a higher position; erect, build; exalt; extol, exalt;"
"#adtraho, adtrahere, adtraxi, adtractus  V (3rd) TRANS                                               [XXXBO] :: attract, draw/drag together/in/before/along; inhale; gather saliva; bend (bow);"
"#adtremo, adtremere, -, -  V (3rd) INTRANS                                                           [XXXFO] :: tremble (at) (w/DAT);"
"#adtribuo, adtribuere, adtribui, adtributus  V (3rd) TRANS                                           [XXXAO] :: assign/allot/attribute/impute to; grant, pay; appoint, put under jurisdiction;"
"#adtulo, adtulere, -, -  V (3rd) TRANS                                                               [AXXFS] :: bring/carry/bear to;"
"#aduro, adurere, adussi, adustus  V (3rd) TRANS                                                      [XXXBO] :: scorch, singe; burn; consume in fire;"
"#adveho, advehere, advexi, advectus  V (3rd) TRANS                                                   [XXXBO] :: carry, bring, convey (to); [advehor => arrive by travel, ride to];"
