"#adfleo, adflere, adflevi, adfletus  V (2nd) INTRANS                                                 [XXXFO] :: weep/cry at; weep as an accompaniment;"
"#adfulgeo, adfulgere, adfulsi, -  V (2nd) DAT                                                        [XXXCO] :: shine forth, appear, dawn; shine/smile upon (w/favor), appear favorable;"
"#adgaudeo, adgaudere, -, -  V (2nd) INTRANS                                                          [DXXES] :: delight in; be delighted with;"
"#adhaereo, adhaerere, adhaesi, adhaesus  V (2nd) INTRANS                                             [XXXAO] :: adhere, stick, cling/cleave to; hang on; be attached/concerned/involved;"
"#adhereo, adherere, adhesi, adhesus  V (2nd) INTRANS                                                 [DXXAW] :: adhere, stick, cling/cleave to; hang on; be attached/concerned/involved;"
"#adhibeo, adhibere, adhibui, adhibitus  V (2nd) TRANS                                                [XXXAO] :: summon, invite, bring in; consult; put, add; use, employ, apply; hold out to;"
"#adhorreo, adhorrere, adhorrui, -  V (2nd) INTRANS                                                   [XXXFO] :: shudder (in addition);"
"#adimpleo, adimplere, adimplevi, adimpletus  V (2nd) TRANS                                           [XXXEO] :: fill up (with); fulfill, carry out (promise/obligation);"
"#adjaceo, adjacere, adjacui, adjacitus  V (2nd) DAT                                                  [XXXCO] :: lie near to, lie beside; be adjacent/contiguous to, neighbor on; live near;"
"#adluceo, adlucere, adluxi, -  V (2nd)                                                               [XXXDO] :: shine upon; light (torch); show/give (opportunity/chance); give/supply light;"
"#admisceo, admiscere, admiscui, admistus  V (2nd) TRANS                                              [XXXES] :: mix, mix together; involve; add an ingredient to; contaminate; confuse, mix up;"
"#admisceo, admiscere, admiscui, admixtus  V (2nd) TRANS                                              [XXXBO] :: mix, mix together; involve; add an ingredient to; contaminate; confuse, mix up;"
"#admoneo, admonere, admonui, admonitus  V (2nd) TRANS                                                [XXXAO] :: admonish, remind, prompt; suggest, advise, raise; persuade, urge; warn, caution;"
"#admordeo, admordere, admordi, admorsus  V (2nd) TRANS                                               [XXXDO] :: bite at/into, gnaw; extract money from; fleece; get possession of their property"
"#admoveo, admovere, admovi, admotus  V (2nd) TRANS                                                   [XXXAO] :: move up, bring up/near; lean on, conduct; draw near, approach; apply, add;"
"#adoleo, adolere, -, -  V (2nd) INTRANS                                                              [XXXFS] :: emit/give out a smell/odor;"
"#adoleo, adolere, adolui, adolultus  V (2nd) TRANS                                                   [XEXBO] :: worship, make/burn sacrifice/offerings; cremate; destroy/treat by fire/heat;"
"#adpareo, adparere, adparui, adparitus  V (2nd) INTRANS                                              [XXXAO] :: appear; be evident/visible/noticed/found; show up, occur; serve (w/DAT);"
"#adparet, adparere, -, -  V (2nd) IMPERS                                                             [XXXBO] :: it is apparent/evident/clear/certain/visible/noticeable/found; it appears;"
"#adpendeo, adpendere, adpendi, -  V (2nd) INTRANS                                                    [XLXFO] :: to be pending;"
"#adpertineo, adpertinere, adpertinui, -  V (2nd) INTRANS                                             [XXXFS] :: belong to, appertain to; (w/DAT or ad);"
"#adrideo, adridere, adrisi, adrisus  V (2nd)                                                         [XXXCO] :: smile at/upon; please, be pleasing/satisfactory (to); be/seem familiar (to);"
"#adsideo, adsidere, adsedi, adsessus  V (2nd)                                                        [XXXBO] :: sit by/in council/as assessor; watch over; camp near, besiege; resemble (w/DAT);"
"#adsoleo, adsolere, -, -  V (2nd) INTRANS                                                            [XXXCO] :: be accustomed/in the habit of; be customary accompaniment, go with; be usual;"
"#adsolet, adsolere, -, -  V (2nd) IMPERS                                                             [XXXCO] :: it is usual/wont; it is the custom/practice; it is the habit;"
"#adstrideo, adstridere, -, -  V (2nd) INTRANS                                                        [XXXFO] :: hiss (at);"
"#adstupeo, adstupere, -, -  V (2nd) INTRANS                                                          [XXXDO] :: be stunned/astounded/astonished/amazed (at); be enthralled (by) (w/DAT);"
"#adtineo, adtinere, adtinui, adtentus  V (2nd)                                                       [XXXAO] :: hold on/to/near/back/together/fast; restrain, keep (in custody), retain; delay;"
"#adtondeo, adtondere, adtondi, adtonsus  V (2nd) TRANS                                               [XXXCO] :: clip (hair close), shear; strip of money, fleece; thrash; prune, trim, crop;"
"#adtorqueo, adtorquere, adtorsi, adtortus  V (2nd) TRANS                                             [XXXEO] :: whirl at; hurl upwards;"
"#adurgeo, adurgere, adursi, -  V (2nd) TRANS                                                         [XXXEO] :: pursue; press hard, pursue closely;"
"#aegreo, aegrere, -, -  V (2nd) INTRANS                                                              [XBXEO] :: be sick/ill;"
"#aequivaleo, aequivalere, -, -  V (2nd) TRANS                                                        [XXXFS] :: have equal power, be equivalent;"
"#affleo, afflere, afflevi, affletus  V (2nd) INTRANS                                                 [XXXFO] :: weep/cry at; weep as an accompaniment;"
"#affulgeo, affulgere, affulsi, -  V (2nd) DAT                                                        [XXXCO] :: shine forth, appear, dawn; shine/smile upon (w/favor), appear favorable;"
"#aggaudeo, aggaudere, -, -  V (2nd) INTRANS                                                          [DXXES] :: delight in; be delighted with;"
"#albeo, albere, -, -  V (2nd) INTRANS                                                                [XXXCO] :: be/appear white/pale/light-colored/white with age;"
"#algeo, algere, alsi, -  V (2nd) INTRANS                                                             [XXXCO] :: be/feel/become cold/chilly/cool; endure cold; be neglected/left in the cold;"
"#alluceo, allucere, alluxi, -  V (2nd)                                                               [XXXDO] :: shine upon; light (torch); show/give (opportunity/chance); give/supply light;"
"#ammisceo, ammiscere, ammiscui, ammixtus  V (2nd) TRANS                                              [XXXBO] :: mix, mix together; involve; add an ingredient to; contaminate; confuse, mix up;"
"#ammoneo, ammonere, ammonui, ammonitus  V (2nd) TRANS                                                [XXXAO] :: admonish, remind, prompt; suggest, advise, raise; persuade, urge; warn, caution;"
"#ammordeo, ammordere, ammordi, ammorsus  V (2nd) TRANS                                               [XXXDO] :: bite at/into, gnaw; extract money from; fleece; get possession of his property;"
"#ammoveo, ammovere, ammovi, ammotus  V (2nd) TRANS                                                   [XXXAO] :: move up, bring up/near; lean on, conduct; draw near, approach; apply, add;"
"#amoveo, amovere, amovi, amotus  V (2nd) TRANS                                                       [XXXAO] :: move/take/put away, remove, steal; banish, cause to go away; withdraw, retire;"
"#antehabeo, antehabere, antehabui, antehabitus  V (2nd) TRANS                                        [XXXEO] :: have previously; prefer;"
"#antepolleo, antepollere, -, -  V (2nd)                                                              [XXXEO] :: be stronger/more powerful than; surpass physically, excel;"
"#appareo, apparere, apparui, apparitus  V (2nd) INTRANS                                              [XXXAO] :: appear; be evident/visible/noticed/found; show up, occur; serve (w/DAT);"
"#apparet, apparere, -, -  V (2nd) IMPERS                                                             [XXXBO] :: it is apparent/evident/clear/certain/visible/noticeable/found; it appears;"
"#appendeo, appendere, appendi, -  V (2nd) INTRANS                                                    [XLXFO] :: to be pending;"
"#appertineo, appertinere, appertinui, -  V (2nd) INTRANS                                             [XXXFS] :: belong to, appertain to; (w/DAT or ad);"
"#apsorbeo, apsorbere, apsorbui, apsorptus  V (2nd) TRANS                                             [XXXCO] :: devour; swallow up; engulf, submerge; engross; absorb, suck in; import; dry up;"
"#apsorbeo, apsorbere, apsorpsi, apsorptus  V (2nd) TRANS                                             [XXXDX] :: devour; swallow up; engulf, submerge; engross; absorb, suck in; import; dry up;"
"#apstergeo, apstergere, apstersi, apstersus  V (2nd) TRANS                                           [XXXCO] :: wipe off/clean/away, clean away, cleanse, strip off; banish, expel, dispel;"
"#apsterreo, apsterrere, apsterrui, apsterritus  V (2nd) TRANS                                        [XXXCO] :: frighten off/away; drive away; deter, discourage; keep away/withhold from, den;"
"#apstineo, apstinere, apstinui, apstentus  V (2nd)                                                   [XXXAO] :: withhold, keep away/clear; abstain, fast; refrain (from); avoid; keep hands of;"
"#arceo, arcere, arcui, -  V (2nd) TRANS                                                              [XXXAO] :: ward/keep off/away; keep close, confine; prevent, hinder; protect; separate;"
"#ardeo, ardere, arsi, arsus  V (2nd)                                                                 [XXXAO] :: be on fire; burn, blaze; flash; glow, sparkle; rage; be in a turmoil/love;"
"#areo, arere, arui, -  V (2nd) INTRANS                                                               [XXXCO] :: be dry/parched; be thirsty; be withered (plants/animals, from lack of water);"
"#arrideo, arridere, arrisi, arrisus  V (2nd)                                                         [XXXCO] :: smile at/upon; please, be pleasing/satisfactory (to); be/seem familiar (to);"
"#assideo, assidere, assedi, assessus  V (2nd)                                                        [XXXBO] :: sit by/in council/as assessor; watch over; camp near, besiege; resemble (w/DAT);"
"#assoleo, assolere, -, -  V (2nd) INTRANS                                                            [XXXCO] :: be accustomed/in the habit of; be customary accompaniment, go with; be usual;"
"#assolet, assolere, -, -  V (2nd) IMPERS                                                             [XXXCO] :: it is usual/wont; it is the custom/practice; it is the habit;"
"#astrideo, astridere, -, -  V (2nd) INTRANS                                                          [XXXFO] :: hiss (at);"
"#astupeo, astupere, -, -  V (2nd) INTRANS                                                            [XXXDO] :: be stunned/astounded/astonished/amazed (at); be enthralled (by) (w/DAT);"
"#attineo, attinere, attinui, attentus  V (2nd)                                                       [XXXAO] :: hold on/to/near/back/together/fast; restrain, keep (in custody), retain; delay;"
"#attondeo, attondere, attondi, attonsus  V (2nd) TRANS                                               [XAXCO] :: clip (hair close), shear; strip of money, fleece; thrash; prune, trim, crop;"
"#attorqueo, attorquere, -, -  V (2nd) TRANS                                                          [XXXFO] :: whirl at; hurl upwards;"
"#attorreo, attorrere, -, -  V (2nd) TRANS                                                            [XXXFS] :: bake, roast;"
"#auceo, aucere, aucui, aucitus  V (2nd) TRANS                                                        [DXXFS] :: observe attentively;"
"#audeo, audere, ausus sum  V (2nd) SEMIDEP                                                           [XXXAO] :: intend, be prepared; dare/have courage (to go/do), act boldly, venture, risk;"
"#augeo, augere, auxi, auctus  V (2nd) TRANS                                                          [XXXAO] :: increase, enlarge, augment; spread; honor, promote, raise; exalt; make a lot of;"
"#aveo, avere, -, -  V (2nd) INTRANS                                                                  [XXXBO] :: hail; fare/be well; (IMP/INF; greeting/leaving);[ ~ jubeo => I send greetings];"
"#aveo, avere, -, -  V (2nd) INTRANS                                                                  [XXXCL] :: |be eager or anxious; desire, wish for, long after, crave;"
"#beneplaceo, beneplacere, beneplacui, beneplacitus  V (2nd) INTRANS                                  [DXXES] :: please; be pleasing to;"
"#caleo, calere, calui, -  V (2nd) INTRANS                                                            [XXXAO] :: be/feel/be kept warm; be hot with passion/inflamed/active/driven hotly/urged;"
"#calleo, callere, callui, -  V (2nd)                                                                 [XXXCO] :: be calloused/hardened; grow hard; be experienced/skilled, understand; know how;"
"#calveo, calvere, -, -  V (2nd) INTRANS                                                              [XBXNO] :: be bald/hairless;"
"#candeo, candere, candui, -  V (2nd)                                                                 [XXXCO] :: be of brilliant whiteness, shine, gleam (white); become/be hot; glow, sparkle;"
"#caneo, canere, canui, -  V (2nd)                                                                    [XXXCO] :: be/become covered in white; be hoary, be white/gray (with age);"
"#careo, carere, carui, caritus  V (2nd)                                                              [XXXAO] :: be without/absent from/devoid of/free from; miss; abstain from, lack, lose;"
"#careor, careri, caritus sum  V (2nd) DEP                                                            [BXXAS] :: be without/absent from/devoid of/free from; miss; abstain from, lack, lose;"
"#caveo, cavere, cavi, cautus  V (2nd)                                                                [XXXAO] :: beware, avoid, take precautions/defensive action; give/get surety; stipulate;"
"#censeo, censere, censui, censitus  V (2nd) TRANS                                                    [DXXCS] :: think/suppose, judge; recommend; decree, vote, determine; count/reckon; assess;"
"#censeo, censere, censui, census  V (2nd) TRANS                                                      [XXXAO] :: think/suppose, judge; recommend; decree, vote, determine; count/reckon; assess;"
"#ceveo, cevere, cevi, -  V (2nd) INTRANS                                                             [XXXES] :: move haunches in a lewd or effeminate manner, practice such behavior; fawn;"
"#cieo, ciere, civi, citus  V (2nd) TRANS                                                             [XXXAO] :: move, set in motion; excite/rouse/stir up; urge on; summon/muster/call up;"
"#cieo, ciere, civi, citus  V (2nd) TRANS                                                             [XXXAO] :: |disturb, shake; provoke (war); invoke, call on by name; cite; raise/produce;"
"#circumdoleo, circumdolere, circumdolui, circumdolitus  V (2nd) INTRANS                              [DXXES] :: suffer on every side;"
"#circumfulgeo, circumfulgere, circumfulsi, -  V (2nd) TRANS                                          [XXXNO] :: shine/glow round about;"
"#circumjaceo, circumjacere, -, -  V (2nd) INTRANS                                                    [XXXEO] :: lie near/around; (places/persons/objects); border upon (L+S);"
"#circumjaceo, circumjacere, circumjacui, circumjacitus  V (2nd) INTRANS                              [XXXEO] :: lie near/round about, border on; (of persons, places, objects);"
"#circumluceo, circumlucere, circumluxi, -  V (2nd) TRANS                                             [XXXFO] :: shine round, illuminate;"
"#circummulceo, circummulcere, circummulsi, circummulsus  V (2nd) TRANS                               [XXXEO] :: lick round, caress (with tongue);"
"#circumpendeo, circumpendere, circumpendi, -  V (2nd) INTRANS                                        [XXXEO] :: hang around, be suspended all around;"
"#circumsedeo, circumsedere, circumsedi, circumsessus  V (2nd) TRANS                                  [XXXCO] :: besiege/invest/blockade; surround, mob (person), beset; sit/live/settle round;"
"#circumsideo, circumsidere, circumsidi, circumsissus  V (2nd) TRANS                                  [XXXCO] :: besiege/invest/blockade; surround, mob (person), beset; sit/live/settle round;"
"#circumstupeo, circumstupere, circumstupui, -  V (2nd) INTRANS                                       [XXXFO] :: hang sluggishly round; look around with amazement, stand around amazed (L+S);"
"#circumteneo, circumtenere, circumtenui, circumtentus  V (2nd) TRANS                                 [DXXFS] :: posses; keep/hold around;"
"#circumtergeo, circumtergere, circumtersi, circumtersus  V (2nd) TRANS                               [XXXFO] :: wipe/rub round about/all around;"
"#circumtondeo, circumtondere, circumtotondi, circumtonsus  V (2nd) TRANS                             [XXXFS] :: cut/shear/clip all around (hair);"
"#circumtorqueo, circumtorquere, circumtosi, circumtortus  V (2nd) TRANS                              [XXXFO] :: pull/twist/turn/wind/bend/spin round;"
"#circumtueor, circumtueri, circumtutus sum  V (2nd) DEP                                              [XXXFO] :: look around;"
"#clareo, clarere, -, -  V (2nd) INTRANS                                                              [XXXDO] :: shine bright/clearly; be clear/plain/understandable/obvious; be famous/renowned;"
"#claudeo, claudere, clausi, clausus  V (2nd) INTRANS                                                 [XXXCO] :: limp, stumble/falter/hesitate; be weak/imperfect, fall short; be lame, hobble;"
"#clueo, cluere, -, -  V (2nd) INTRANS                                                                [XXXCO] :: be called, be named, be reputed/spoken of/said to be; be reckoned as existing;"
"#clueor, clueri, -  V (2nd) DEP                                                                      [XXXCO] :: be called, be named, be reputed/spoken of/said to be; be reckoned as existing;"
"#coerceo, coercere, coercui, coercitus  V (2nd) TRANS                                                [XXXAO] :: enclose, confine; restrain, check, curb, repress; limit; preserve; punish;"
"#cohaereo, cohaerere, cohaesi, cohaesus  V (2nd) INTRANS                                             [XXXAO] :: stick/cling/hold/grow together, adhere; embrace; touch, adjoin, be in contact;"
"#cohaereo, cohaerere, cohaesi, cohaesus  V (2nd) INTRANS                                             [XXXAO] :: |be consistent/coherent; be connected/bound/joined/tied together; be in harmony;"
"#coherceo, cohercere, cohercui, cohercitus  V (2nd) TRANS                                            [XXXAO] :: enclose, confine; restrain, check, curb, repress; limit; preserve; punish;"
"#cohereo, coherere, cohesi, cohesus  V (2nd) INTRANS                                                 [DXXAW] :: stick/cling/hold/grow together, adhere; embrace; touch, adjoin, be in contact;"
"#cohereo, coherere, cohesi, cohesus  V (2nd) INTRANS                                                 [DXXAW] :: |be consistent/coherent; be connected/bound/joined/tied together; be in harmony;"
"#cohibeo, cohibere, cohibui, cohibitus  V (2nd) TRANS                                                [XXXAO] :: hold together, contain; hold back, restrain, curb, hinder; confine; repress;"
"#coincideo, coincidere, coincidui, coinciditus  V (2nd)                                              [GXXEK] :: coincide;"
"#colluceo, collucere, colluxi, -  V (2nd) INTRANS                                                    [XXXCO] :: shine brightly, light up (with fire); reflect light, shine, be lit up; glitter;"
"#collugeo, collugere, colluxi, -  V (2nd) INTRANS                                                    [DXXFS] :: lament; grieve together;"
"#commadeo, commadere, commadui, -  V (2nd) INTRANS                                                   [XXXFO] :: become tender or sodden; become very soft (L+S);"
"#commaneo, commanere, commansi, commansus  V (2nd) INTRANS                                           [DXXCS] :: remain somewhere constantly;"
"#commarceo, commarcere, -, -  V (2nd) INTRANS                                                        [DXXES] :: wither; become wholly faint/inactive;"
"#commereo, commerere, commerui, commeritus  V (2nd) TRANS                                            [XXXCO] :: merit fully, deserve, incur, earn (punishment/reward); be guilty of, perpetuate;"
"#commereor, commereri, commeritus sum  V (2nd) DEP                                                   [XXXCO] :: merit fully, deserve, incur, earn (punishment/reward); be guilty of, perpetuate;"
"#commisceo, commiscere, commiscui, commixtus  V (2nd) TRANS                                          [XXXBO] :: intermingle, mix together/up, combine (ingredients); unite/join sexually;"
"#commisceo, commiscere, commiscui, commixtus  V (2nd) TRANS                                          [XXXBO] :: |mingle (with another race); transact business (w/cum), discuss; confuse;"
"#commisereor, commisereri, commiseritus sum  V (2nd) DEP                                             [XXXEO] :: pity; excite compassion; show pity at;"
"#commiseret, commiserere, -, -  V (2nd) IMPERS                                                       [XXXEO] :: one pities/feels sorry for (w/ACC or GEN);"
"#commoneo, commonere, commonui, commonitus  V (2nd)                                                  [XXXCO] :: remind (forcibly), warn; bring to recollection (L+S); impress upon one;"
"#commordeo, commordere, commordi, commorsus  V (2nd) TRANS                                           [XXXEO] :: bite/snap at; (literally/figuratively); (sharply/eagerly L+S);"
"#commoveo, commovere, commovi, commotus  V (2nd) TRANS                                               [XXXAO] :: shake/stir up, agitate; displace, disturb, trouble/worry, upset; jolt; excite;"
"#commoveo, commovere, commovi, commotus  V (2nd) TRANS                                               [XXXAO] :: |waken; provoke; move (money/camp); produce; cause, start (war); raise (point);"
"#commulceo, commulcere, commulsi, commulsus  V (2nd) TRANS                                           [DXXDS] :: caress, coax; soothe, please (much); cajole;"
"#compareo, comparere, comparui, -  V (2nd)                                                           [XXXBO] :: appear/come in sight; be visible/present/in evidence/clearly stated/forthcoming;"
"#complaceo, complacere, complacui, complacitus  V (2nd) INTRANS                                      [XXXCO] :: please, take fancy of, capture affections of, be acceptable/agreed to;"
"#compleo, complere, complevi, completus  V (2nd) TRANS                                               [XXXAO] :: fill (up/in); be big enough to fill; occupy space, crowd; furnish/supply/man;"
"#compleo, complere, complevi, completus  V (2nd) TRANS                                               [XXXAO] :: |finish, complete, perfect; make pregnant; fulfill, make up, complete, satisfy;"
"#concaleo, concalere, concalui, -  V (2nd) INTRANS                                                   [XXXFO] :: be/become warm; (thoroughly);"
"#concubeo, concubere, concubui, concubitus  V (2nd) DAT                                              [EXXDW] :: lie with (sexual and not); have sexual intercourse with;"
"#condeceo, condecere, -, -  V (2nd) INTRANS                                                          [XXXEO] :: be fitting/proper for, suit;"
"#condecet, condecere, -, -  V (2nd) IMPERS                                                           [XXXCO] :: it is fitting/becoming/seemly/meet; (w/ACC + INF);"
"#condenseo, condensere, -, -  V (2nd) TRANS                                                          [XXXFO] :: compress; pack/press closely together; condense/make firm; (PASS) grow thickly;"
"#condoceo, condocere, condocui, condoctus  V (2nd) TRANS                                             [XGXFO] :: teach, instruct; train, exercise (L+S);"
"#condoleo, condolere, condolui, condolitus  V (2nd) INTRANS                                          [DEXCS] :: feel severe pain; suffer greatly/with another; feel another's pain; empathize;"
"#confideo, confidere, confisus sum  V (2nd) SEMIDEP                                                  [EXXFW] :: rely on, trust (to); believe, be confident/assured/sure; (Vulgate 4 Ezra 7:98);"
"#confiteor, confiteri, confessus sum  V (2nd) DEP                                                    [XXXBO] :: confess (w/ACC), admit, acknowledge, reveal, disclose; concede, allow; denote;"
"#confloreo, conflorere, conflorui, -  V (2nd) INTRANS                                                [FXXEE] :: bloom/flourish together;"
"#confoveo, confovere, confovi, confotus  V (2nd) TRANS                                               [XXXEO] :: care for, tend; warm (L+S); foster; cherish assiduously;"
"#confulgeo, confulgere, confulsi, -  V (2nd) INTRANS                                                 [BXXFO] :: shine, gleam; be resplendent; shine brightly, glitter, glisten (L+S);"
"#congaudeo, congaudere, congavisi, congavisus  V (2nd) INTRANS                                       [DEXES] :: rejoice with one/together;"
"#coniveo, conivere, conivi, -  V (2nd)                                                               [XXXBO] :: close/screw up the eyes, blink; wink at, overlook, turn a blind eye, connive;"
"#coniveo, conivere, conixi, -  V (2nd)                                                               [XXXBO] :: |be tightly closed (eyes); (other things); be inactive/eclipsed; lie dormant;"
"#conjaceo, conjacere, conjacui, conjacitus  V (2nd) INTRANS                                          [XXXFS] :: lie together;"
"#conjubeo, conjubere, -, -  V (2nd) TRANS                                                            [DLXFS] :: command together;"
"#conluceo, conlucere, conluxi, -  V (2nd) INTRANS                                                    [XXXBO] :: shine brightly, light up (with fire); reflect light, shine, be lit up; glitter;"
"#conlugeo, conlugere, conluxi, -  V (2nd) INTRANS                                                    [DXXFS] :: lament; grieve together;"
"#conmereo, conmerere, conmerui, conmeritus  V (2nd) TRANS                                            [XXXCO] :: merit fully, deserve, incur, earn (punishment/reward); be guilty of, perpetuate;"
"#conmereor, conmereri, conmeritus sum  V (2nd) DEP                                                   [XXXCO] :: merit fully, deserve, incur, earn (punishment/reward); be guilty of, perpetuate;"
"#conmoneo, conmonere, conmonui, conmonitus  V (2nd)                                                  [XXXCS] :: remind (forcibly), warn; bring to recollection (L+S); impress upon one;"
"#conmoveo, conmovere, conmovi, conmotus  V (2nd) TRANS                                               [XXXAS] :: shake/stir up, agitate; displace, disturb, trouble/worry, upset; jolt; excite;"
"#conmoveo, conmovere, conmovi, conmotus  V (2nd) TRANS                                               [XXXAS] :: |waken; provoke; move (money/camp); produce; cause, start (war); raise (point);"
"#conniveo, connivere, connivi, -  V (2nd)                                                            [XXXDS] :: close/screw up the eyes, blink; wink at, overlook, turn a blind eye, connive;"
"#conniveo, connivere, connixi, -  V (2nd)                                                            [XXXDS] :: |be tightly closed (eyes); (other things); be inactive/eclipsed; lie dormant;"
"#conpareo, conparere, conparui, -  V (2nd)                                                           [XXXBO] :: appear/come in sight; be visible/present/in evidence/clearly stated/forthcoming;"
"#conplaceo, conplacere, conplacui, conplacitus  V (2nd) INTRANS                                      [XXXCO] :: please, take the fancy of, capture the affections of, be acceptable/agreed to;"
"#conpleo, conplere, conplevi, conpletus  V (2nd) TRANS                                               [XXXAO] :: fill (up/in); be big enough to fill; occupy space, crowd; furnish/supply/man;"
"#conpleo, conplere, conplevi, conpletus  V (2nd) TRANS                                               [XXXAO] :: |finish, complete, perfect; make pregnant; fulfill, make up, complete, satisfy;"
"#conrideo, conridere, conrisi, conrisus  V (2nd) INTRANS                                             [XXXFO] :: laugh together; laugh out loud (L+S);"
"#conspondeo, conspondere, conspondi, consponsus  V (2nd) INTRANS                                     [XXXDO] :: exchange pledges; engage/promise mutually (L+S);"
"#constupeo, constupere, constupui, -  V (2nd) INTRANS                                                [DXXFS] :: be very much astonished;"
"#consuadeo, consuadere, consuasi, consuasus  V (2nd) TRANS                                           [XXXEO] :: advocate, recommend/advise strongly; try to persuade (w/DAT);"
"#consueo, consuere, consuevi, consuetus  V (2nd) TRANS                                               [DXXES] :: accustom; become accustomed; be accustomed, inure, habituate. familiarize;"
"#contereo, conterere, conterui, conteritus  V (2nd) TRANS                                            [EXXCW] :: frighten thoroughly; fill with terror; suppress/intimidate by terrorizing;"
"#conterreo, conterrere, conterrui, conterritus  V (2nd) TRANS                                        [XXXCO] :: frighten thoroughly; fill with terror; suppress/intimidate by terrorizing;"
"#conticeo, conticere, -, -  V (2nd) INTRANS                                                          [XXXFO] :: be silent; keep quiet/still;"
"#contineo, continere, continui, contentus  V (2nd) TRANS                                             [XXXAO] :: secure, maintain, sustain; fasten/hold in position; retain, keep safe, preserve;"
"#contineo, continere, continui, contentus  V (2nd) TRANS                                             [XXXAO] :: |hinder, contain/shut in/confine; stay; restrain/hold back; comprise/form basis;"
"#contineo, continere, continui, contentus  V (2nd) TRANS                                             [XXXAO] :: ||keep/hold/hang together/fast; surround, enclose, contain, limit; concentrate;"
"#contorqueo, contorquere, contorsi, contortus  V (2nd) TRANS                                         [XXXBO] :: stir up/agitate, make rough (sea); utter with vigor; turn about/sway (emotions);"
"#contorqueo, contorquere, contorsi, contortus  V (2nd) TRANS                                         [XXXBO] :: |twist, make twisted/crooked; twirl/whirl, rotate/move in arc; brandish; fling;"
"#contorreo, contorrere, contorrui, contostus  V (2nd) TRANS                                          [DXXFS] :: dry up entirely; parch, scorch;"
"#contueor, contueri, contuitus sum  V (2nd) DEP                                                      [XXXCO] :: look at/gaze on/behold; see to; be in sight of, have view of; contemplate/weigh;"
"#convoveo, convovere, convovi, convotus  V (2nd) INTRANS                                             [XLXIO] :: join in taking a vow/oath; devour together (L+S)?;"
"#correspondeo, correspondere, correspondi, corresponsus  V (2nd)                                     [FXXDM] :: correspond; harmonize; repay; reciprocate; respond to; answer strongly;"
"#corrideo, corridere, corrisi, corrisus  V (2nd) INTRANS                                             [XXXFO] :: laugh together; laugh out loud (L+S);"
"#debeo, debere, debui, debitus  V (2nd)                                                              [XXXAO] :: owe; be indebted/responsible for/obliged/bound/destined; ought, must, should;"
"#decet, decere, decuit, -  V (2nd) IMPERS                                                            [XXXBO] :: it is fitting/right/seemly/suitable/proper; it ought; become/adorn/grace;"
