"#ablacuo, ablacuare, ablacuavi, ablacuatus  V (1st)                                                  [XAXEO] :: loosen/weed the soil at the roots (of trees);"
"#ablacuo, ablacuare, ablacuavi, ablacuatus  V (1st) TRANS                                            [XAXEO] :: loosen/weed the soil at the roots (of trees);"
"#ablaqueo, ablaqueare, ablaqueavi, ablaqueatus  V (1st) TRANS                                        [XAXEO] :: loosen/weed the soil at the roots (of trees);"
"#ablego, ablegare, ablegavi, ablegatus  V (1st) TRANS                                                [XXXCO] :: send away/off (on a mission); banish, get rid of; remove/delete a word;"
"#abloco, ablocare, ablocavi, ablocatus  V (1st) TRANS                                                [XXXEO] :: place a contract for (work), hire; let/lease/rent (house);"
"#abnato, abnatare, abnatavi, abnatatus  V (1st) INTRANS                                              [XXXEO] :: swim away from; swim off;"
"#abnego, abnegare, abnegavi, abnegatus  V (1st) TRANS                                                [XXXCO] :: deny; decline (to), refuse, reject; refuse to give, withhold (what is due);"
"#abnocto, abnoctare, abnoctavi, abnoctatus  V (1st) INTRANS                                          [XXXEO] :: spend the night out, stay away all night; spend the night away from Rome;"
"#abnodo, abnodare, abnodavi, abnodatus  V (1st) TRANS                                                [DAXFS] :: cut off knots; clear trees of knots;"
"#abnumero, abnumerare, abnumeravi, abnumeratus  V (1st) TRANS                                        [DSXFS] :: count up, reckon up;"
"#abnuto, abnutare, abnutavi, abnutatus  V (1st) INTRANS                                              [BXXCL] :: deny/refuse/forbid (w/shake of head) repeatedly; forbid;"
"#abomino, abominare, abominavi, abominatus  V (1st) TRANS                                            [BXXFS] :: avert; (seek to) avert (omen/eventuality) (by prayer); loathe, detest, abhor;"
"#abominor, abominari, abominatus sum  V (1st) DEP                                                    [XXXCO] :: avert; (seek to) avert (omen/eventuality) (by prayer); loathe, detest, abhor;"
"#aborto, abortare, abortavi, abortatus  V (1st) INTRANS                                              [XAXFO] :: cast its young (beast) (give birth prematurely);"
"#abrenuntio, abrenuntiare, abrenuntiavi, abrenuntiatus  V (1st) TRANS                                [EXXCE] :: renounce, repudiate (strongly);"
"#abrogo, abrogare, abrogavi, abrogatus  V (1st) TRANS                                                [XLXBO] :: abolish; repeal wholly, annul; remove, take away;"
"#absento, absentare, absentavi, absentatus  V (1st) TRANS                                            [XXXES] :: send away, cause one to be absent; be absent;"
"#absono, absonare, absonavi, absonatus  V (1st) INTRANS                                              [XXXFO] :: have harsh/discordant/unpleasant sound;"
"#absto, abstare, absteti, abstatus  V (1st)                                                          [XXXCO] :: stand at a distance, stand off; keep at a distance;"
"#abundo, abundare, abundavi, abundatus  V (1st)                                                      [XXXAO] :: abound (in), have in large measure; overdo, exceed; overflow; be rich/numerous;"
"#accapito, accapitare, accapitavi, accapitatus  V (1st) INTRANS                                      [FLXFM] :: admit subservience; acknowledge feudal liability;"
"#accelero, accelerare, acceleravi, acceleratus  V (1st)                                              [XXXBO] :: speed up, quicken, hurry; make haste, act quickly, hasten; accelerate;"
"#accepto, acceptare, acceptavi, acceptatus  V (1st) TRANS                                            [XXXCO] :: receive regularly, take (payment/food); be given (name); submit to; grasp idea;"
"#accessito, accessitare, accessitavi, accessitatus  V (1st) INTRANS                                  [XXXFO] :: approach repeatedly; keep on coming;"
"#accipitro, accipitrare, accipitravi, accipitratus  V (1st) TRANS                                    [XAXFO] :: tear, rend (like a hawk);"
"#acclamo, acclamare, acclamavi, acclamatus  V (1st)                                                  [XXXCO] :: shout (at), cry out against, protest; shout approval, applaud;"
"#acclaro, acclarare, acclaravi, acclaratus  V (1st) TRANS                                            [XXXFO] :: make clear, reveal, make manifest;"
"#acclino, acclinare, acclinavi, acclinatus  V (1st) TRANS                                            [XXXCO] :: lay down, rest (on) (w/DAT), lean against/towards, incline (to);"
"#accommodo, accommodare, accommodavi, accommodatus  V (1st) TRANS                                    [XXXBO] :: adapt, adjust to, fit, suit; apply to, fasten on; apply/devote oneself to;"
"#accomodo, accomodare, accomodavi, accomodatus  V (1st) TRANS                                        [XXXEO] :: adapt, adjust to, fit, suit; apply to, fasten on; apply/devote oneself to;"
"#accongero, accongerare, accongeravi, accongeratus  V (1st) TRANS                                    [DEXFS] :: bear, bring forth;"
"#accordo, accordare, accordavi, accordatus  V (1st)                                                  [FXXFM] :: agree with; harmonize;"
"#accorporo, accorporare, accorporavi, accorporatus  V (1st) TRANS                                    [DXXFS] :: incorporate, fit/join to;"
"#accubo, accubare, accubui, accubitus  V (1st)                                                       [XXXFO] :: lie near or by; recline at table;"
"#accumulo, accumulare, accumulavi, accumulatus  V (1st) TRANS                                        [XXXCO] :: accumulate, heap/pile up/soil; add by exaggeration; add, increase, enhance;"
"#accuro, accurare, accuravi, accuratus  V (1st) TRANS                                                [XXXCO] :: take care of, attend to (duties/guests), give attention to; perform with care;"
"#accusito, accusitare, accusitavi, accusitatus  V (1st) TRANS                                        [XLXFO] :: accuse repeatedly; go on accusing;"
"#accuso, accusare, accusavi, accusatus  V (1st)                                                      [XXXBO] :: accuse, blame, find fault, impugn; reprimand; charge (w/crime/offense);"
"#accusso, accussare, accussavi, accussatus  V (1st)                                                  [FXXEZ] :: accuse, blame, find fault, impugn; reprimand; charge (w/crime/offense);"
"#acedior, acediari, acediatus sum  V (1st) DEP                                                       [DXXFS] :: be morose/peevish; be weary (Souter);"
"#acerbo, acerbare, acerbavi, acerbatus  V (1st) TRANS                                                [XXXCO] :: embitter; aggravate; make disagreeable; make worse;"
"#acervo, acervare, acervavi, acervatus  V (1st) TRANS                                                [XXXCO] :: heap/pile up; make into heaps/piles; massed/categorized together; cover with;"
"#acetasco, acetascare, acetascavi, acetascatus  V (1st) TRANS                                        [DXXFS] :: become sour/vinegary;"
"#acontizo, acontizare, acontizavi, acontizatus  V (1st)                                              [DWXFS] :: shoot a dart; spout/gush forth (blood);"
"#actito, actitare, actitavi, actitatus  V (1st) TRANS                                                [XDXCO] :: act/plead frequently/repeatedly; take parts in play as actor, be actor in;"
"#actuo, actuare, actuavi, actuatus  V (1st) TRANS                                                    [FXXEE] :: implement; actuate;"
"#acumino, acuminare, acuminavi, acuminatus  V (1st) TRANS                                            [XXXFS] :: sharpen, make pointed, cut to a point;"
"#adaequo, adaequare, adaequavi, adaequatus  V (1st)                                                  [XXXBO] :: equalize, make equal in height, come up to level; compare (to); be equal; raze;"
"#adaero, adaerare, adaeravi, adaeratus  V (1st) INTRANS                                              [XAXFO] :: calculate the area of a piece of land, appraise, value (in money), estimate;"
"#adaestuo, adaestuare, adaestuavi, adaestuatus  V (1st) INTRANS                                      [XXXFS] :: rush, roar, boil up;"
"#adaggero, adaggerare, adaggeravi, adaggeratus  V (1st) TRANS                                        [XXXDO] :: heap (earth, etc.) up around/over; seethe, foam up;"
"#adalligo, adalligare, adalligavi, adalligatus  V (1st) TRANS                                        [XXXFS] :: bind/fasten to, attach;"
"#adambulo, adambulare, adambulavi, adambulatus  V (1st) INTRANS                                      [XXXEO] :: walk beside/near;"
"#adamo, adamare, adamavi, adamatus  V (1st) TRANS                                                    [XXXBO] :: fall in love/lust with; love passionately/adulterously; admire greatly; covet;"
"#adamplio, adampliare, adampliavi, adampliatus  V (1st) TRANS                                        [XXXIO] :: enlarge, increase, widen; embellish;"
"#adapto, adaptare, adaptavi, adaptatus  V (1st) TRANS                                                [XXXEO] :: adjust, modify; fit (to) (w/DAT);"
"#adaquo, adaquare, adaquavi, adaquatus  V (1st)                                                      [XXXEO] :: water, supply with water, bring water to; obtain water; give to drink;"
"#adaquor, adaquari, adaquatus sum  V (1st) DEP                                                       [XXXFS] :: bring/procure water (for one's self); fetch water;"
"#adaro, adarare, adaravi, adaratus  V (1st) TRANS                                                    [XAXNS] :: plow carefully;"
"#adaucto, adauctare, adauctavi, adauctatus  V (1st) TRANS                                            [XXXFO] :: increase, add to the resources of;"
"#adbello, adbellare, adbellavi, adbellatus  V (1st) TRANS                                            [DWXFS] :: make war upon;"
"#adblatero, adblaterare, adblateravi, adblateratus  V (1st) TRANS                                    [XXXFS] :: prattle, chatter;"
"#adbrevio, adbreviare, adbreviavi, adbreviatus  V (1st) TRANS                                        [EXXCE] :: shorten, cut off; abbreviate, abstract; epitomize (Souter); break off; weaken;"
"#adcelero, adcelerare, adceleravi, adceleratus  V (1st)                                              [XXXBO] :: speed up, quicken, hurry; make haste, act quickly, hasten; accelerate;"
"#adclamo, adclamare, adclamavi, adclamatus  V (1st)                                                  [XXXCO] :: shout (at), cry out against, protest; shout approval, applaud;"
"#adclaro, adclarare, adclaravi, adclaratus  V (1st) TRANS                                            [XXXFO] :: make clear, reveal, make manifest;"
"#adclino, adclinare, adclinavi, adclinatus  V (1st) TRANS                                            [XXXCO] :: lay down, rest (on) (w/DAT), lean against/towards, incline (to);"
"#adcommodo, adcommodare, adcommodavi, adcommodatus  V (1st) TRANS                                    [XXXBO] :: adapt, adjust to, fit, suit; apply to, fasten on; apply/devote oneself to;"
"#adcumulo, adcumulare, adcumulavi, adcumulatus  V (1st) TRANS                                        [XXXCO] :: accumulate, heap/pile up/soil; add by exaggeration; add, increase, enhance;"
"#adcuro, adcurare, adcuravi, adcuratus  V (1st) TRANS                                                [XXXCO] :: take care of, attend to (duties/guests), give attention to; perform with care;"
"#addecimo, addecimare, addecimavi, addecimatus  V (1st)                                              [DEXES] :: take the tenth part/a tenth; tithe;"
"#addenso, addensare, -, -  V (1st) TRANS                                                             [XXXFO] :: thicken, make more dense;"
"#addivino, addivinare, addivinavi, addivinatus  V (1st) TRANS                                        [XXXFS] :: prognosticate, divine;"
"#addubito, addubitare, addubitavi, addubitatus  V (1st)                                              [XXXCO] :: doubt, be doubtful/uncertain; hesitate (to), hesitate over a situation;"
"#adequito, adequitare, adequitavi, adequitatus  V (1st) INTRANS                                      [XXXCO] :: ride up to/towards/near, gallop up;"
"#aderro, aderrare, aderravi, aderratus  V (1st) INTRANS                                              [XXXFO] :: stray towards/near; wander to/by;"
"#adesco, adescare, -, -  V (1st) TRANS                                                               [DAXFS] :: feed; fatten;"
"#adfecto, adfectare, adfectavi, adfectatus  V (1st) TRANS                                            [XXXBO] :: aim at, desire, aspire, try, lay claim to; try to control; feign, pretend;"
"#adfector, adfectari, adfectatus sum  V (1st) DEP                                                    [XXXCO] :: aim at, desire, aspire, try, lay claim to; try to control; feign, pretend;"
"#adfiguro, adfigurare, adfiguravi, adfiguratus  V (1st) TRANS                                        [XGXEO] :: form (word) by analogy;"
"#adfirmo, adfirmare, adfirmavi, adfirmatus  V (1st)                                                  [XXXBO] :: affirm/assert (dogmatically/positively); confirm, ratify, restore; emphasize;"
"#adflecto, adflectare, adflectavi, adflectatus  V (1st) TRANS                                        [XXXFO] :: affect, move, influence (to a course of action);"
"#adflicto, adflictare, adflictavi, adflictatus  V (1st) TRANS                                        [XXXAO] :: shatter, damage, strike repeatedly, buffet, wreck; oppress, afflict; vex;"
"#adflo, adflare, adflavi, adflatus  V (1st)                                                          [XXXAO] :: blow/breathe (on/towards); inspire, infuse; waft; graze; breathe poison on;"
"#adfor, adfari, adfatus sum  V (1st) DEP                                                             [XXXCO] :: speak to, address; be spoked to/addressed (PASS), be decreed by fate;"
"#adformido, adformidare, adformidavi, adformidatus  V (1st) INTRANS                                  [XXXFO] :: be afraid, fear;"
"#adfrico, adfricare, adfricui, adfricatus  V (1st) TRANS                                             [DXXFS] :: rub (one thing against another); apply/communicate/impart by rubbing, smear on;"
"#adfrico, adfricare, adfricui, adfrictus  V (1st) TRANS                                              [XXXFO] :: rub (one thing against another); apply/communicate/impart by rubbing, smear on;"
"#adfrio, adfriare, adfriavi, adfriatus  V (1st) TRANS                                                [XXXFO] :: sprinkle (powder); crumble, grate;"
"#adgenero, adgenerare, adgeneravi, adgeneratus  V (1st) TRANS                                        [DXXES] :: beget in addition;"
"#adgeniculor, adgeniculari, adgeniculatus sum  V (1st) DEP                                           [DXXES] :: kneel before, bend the knee before;"
"#adgero, adgerare, adgeravi, adgeratus  V (1st) TRANS                                                [XXXBO] :: heap/fill up, bring, carry; increase, add fuel; push/crowd/press together;"
"#adglomero, adglomerare, adglomeravi, adglomeratus  V (1st) TRANS                                    [XXXCO] :: gather into a body, mass together, join forces; pile up in masses; agglomerate;"
"#adglutino, adglutinare, adglutinavi, adglutinatus  V (1st) TRANS                                    [XXXCO] :: glue/stick/adhere/fasten to/together; fit/grip on closely; bring in contact;"
"#adgratulor, adgratulari, adgratulatus sum  V (1st) DEP                                              [FXXFZ] :: give thanks (to)(JFW);"
"#adgravo, adgravare, adgravavi, adgravatus  V (1st) TRANS                                            [XXXCO] :: aggravate, exaggerate; weigh down, oppress; make heavier; embarrass further;"
"#adgrego, adgregare, adgregavi, adgregatus  V (1st) TRANS                                            [XXXBO] :: collect, include, group, implicate; (cause to) flock/join together, attach;"
"#adguberno, adgubernare, adgubernavi, adgubernatus  V (1st)                                          [XXXEO] :: steer (one's course);"
"#adhalo, adhalare, adhalavi, adhalatus  V (1st) TRANS                                                [XXXNO] :: breathe upon;"
"#adhamo, adhamare, adhamavi, adhamatus  V (1st) TRANS                                                [XXXFS] :: catch, secure;"
"#adhortor, adhortari, adhortatus sum  V (1st) DEP                                                    [XXXBO] :: encourage, urge on; rally; exhort;"
"#adhospito, adhospitare, adhospitavi, adhospitatus  V (1st) TRANS                                    [DXXES] :: entertain as guest; propitiate;"
"#adinflo, adinflare, adinflavi, adinflatus  V (1st) TRANS                                            [DXXES] :: swell up;"
"#adinspecto, adinspectare, adinspectavi, adinspectatus  V (1st) TRANS                                [XXXFO] :: watch; guard (person);"
"#adito, aditare, aditavi, aditatus  V (1st) INTRANS                                                  [XXXFO] :: approach often/frequently/habitually;"
"#adjudico, adjudicare, adjudicavi, adjudicatus  V (1st) TRANS                                        [XLXCO] :: adjudge, impute, attribute, ascribe (to); award (as a judge), assign (to);"
"#adjugo, adjugare, adjugavi, adjugatus  V (1st) TRANS                                                [XXXEO] :: join, attach (to);"
"#adjuro, adjurare, adjuravi, adjuratus  V (1st) TRANS                                                [XXXCO] :: swear by/solemnly; affirm with oath; charge/entreat/urge (as under oath/curse);"
"#adjuto, adjutare, adjutavi, adjutatus  V (1st)                                                      [XXXCO] :: help (w/burden/activity); help realize a program/purpose;"
"#adjutor, adjutari, adjutatus sum  V (1st) DEP                                                       [XXXDO] :: help (w/burden/activity); help realize a program/purpose;"
"#adjuvo, adjuvare, adjuvavi, adjuvatus  V (1st) TRANS                                                [DXXES] :: help, aid, abet, encourage, favor; cherish, sustain; be of use, be profitable;"
"#adjuvo, adjuvare, adjuvi, adjutus  V (1st) TRANS                                                    [XXXAO] :: help, aid, abet, encourage, favor; cherish, sustain; be of use, be profitable;"
"#adlaboro, adlaborare, adlaboravi, adlaboratus  V (1st)                                              [XXXEO] :: make a special effort; take trouble to;"
"#adlacrimo, adlacrimare, -, -  V (1st) INTRANS                                                       [XXXEL] :: shed tears, cry, weep (at or as an accompaniment to something);"
"#adlatro, adlatrare, adlatravi, adlatratus  V (1st) TRANS                                            [XXXCO] :: bark at; rail at; rage, roar (sea);"
"#adlaudo, adlaudare, adlaudavi, adlaudatus  V (1st) TRANS                                            [XXXFO] :: praise, commend;"
"#adlavo, adlavare, adlavavi, adlavatus  V (1st) TRANS                                                [XXXFO] :: flow up to (water), wash;"
"#adlecto, adlectare, adlectavi, adlectatus  V (1st) TRANS                                            [XXXDO] :: entice, allure, encourage, invite;"
"#adlego, adlegare, adlegavi, adlegatus  V (1st) TRANS                                                [XXXBO] :: depute/send as agent, commission, put up; suborn; urge/plea, lay before; allege;"
"#adlevio, adleviare, adleviavi, adleviatus  V (1st) TRANS                                            [DXXES] :: lighten, make light; deal lightly/leniently with; raise up, relieve;"
"#adlevo, adlevare, adlevavi, adlevatus  V (1st) TRANS                                                [XXXBO] :: lift/raise/heap/pile up, exalt; alleviate/diminish/weaken; comfort/console/cheer"
"#adlevo, adlevare, adlevavi, adlevatus  V (1st) TRANS                                                [XXXDO] :: |smooth, smooth off, make smooth; polish; depilate;"
"#adligo, adligare, adligavi, adligatus  V (1st) TRANS                                                [XXXAO] :: bind/fetter (to); bandage; hinder, impede, detain; accuse; implicate/involve in;"
"#adluctor, adluctari, adluctatus sum  V (1st) DEP                                                    [XXXEO] :: wrestle; wrestle with (w/DAT);"
"#adludio, adludiare, adludiavi, adludiatus  V (1st) INTRANS                                          [XXXEO] :: play/frolic (with);"
"#admaturo, admaturare, admaturavi, admaturatus  V (1st) TRANS                                        [XXXFO] :: hasten (an occurrence); bring to maturity, mature, ripen;"
"#admeo, admeare, admeavi, admeatus  V (1st) INTRANS                                                  [DXXFS] :: go to, approach;"
"#admigro, admigrare, admigravi, admigratus  V (1st) INTRANS                                          [XXXFO] :: go and live with; go to a place; come to; be added to;"
"#adminiculo, adminiculare, adminiculavi, adminiculatus  V (1st) TRANS                                [XAXCO] :: prop (up), support (with props); support with authority; applied to adverb;"
"#adminiculor, adminiculari, adminiculatus sum  V (1st) DEP                                           [XAXFS] :: prop (up), support (with props) (vines);"
"#administro, administrare, administravi, administratus  V (1st)                                      [XXXBO] :: administer, manage, direct; assist; operate, conduct; maneuver (ship); bestow;"
"#admiror, admirari, admiratus sum  V (1st) DEP                                                       [XXXBO] :: admire, respect; regard with wonder, wonder at; be surprised at, be astonished;"
"#admoderor, admoderari, -  V (1st) DEP                                                               [XXXFO] :: control (w/DAT); keep within limits; moderate;"
"#admodulor, admodulari, admodulatus sum  V (1st) DEP                                                 [DXXFS] :: harmonize/accord with;"
"#admulco, admulcare, -, -  V (1st) TRANS                                                             [DXXFS] :: stroke;"
"#admurmuro, admurmurare, admurmuravi, admurmuratus  V (1st) INTRANS                                  [XXXDO] :: murmur in protest or approval; murmur at;"
"#admurmuror, admurmurari, admurmuratus sum  V (1st) DEP                                              [XXXFS] :: murmur in protest or approval; murmur at;"
"#admutilo, admutilare, admutilavi, admutilatus  V (1st) TRANS                                        [XXXEO] :: cut/clip close; shave; fleece, cheat, defraud;"
"#adnarro, adnarrare, adnarravi, adnarratus  V (1st) TRANS                                            [XXXFO] :: tell/relate (to);"
"#adnato, adnatare, adnatavi, adnatatus  V (1st) INTRANS                                              [XXXCO] :: swim to/up to; swim beside/alongside;"
"#adnavigo, adnavigare, adnavigavi, adnavigatus  V (1st) INTRANS                                      [XXXNO] :: sail to/up to/towards; sail beside/alongside;"
"#adnego, adnegare, adnegavi, adnegatus  V (1st) TRANS                                                [XXXFO] :: refuse; withhold;"
"#adnicto, adnictare, adnictavi, adnictatus  V (1st) INTRANS                                          [XXXFO] :: wink to/at; blink at;"
"#adnihilo, adnihilare, adnihilavi, adnihilatus  V (1st) TRANS                                        [EXXCN] :: annihilate, destroy, demolish, ruin, bring to nothing;"
"#adnililo, adnililare, adnililavi, adnililatus  V (1st) TRANS                                        [DXXCS] :: annihilate, bring to nothing;"
"#adno, adnare, adnavi, adnatus  V (1st) INTRANS                                                      [XXXCO] :: swim to/towards, approach by swimming; sail to/towards; brought by sea (goods);"
"#adnodo, adnodare, adnodavi, adnodatus  V (1st) TRANS                                                [XAXFO] :: cut (shoot) right back, cut flush; cut off knots, cut away suckers;"
"#adnoto, adnotare, adnotavi, adnotatus  V (1st) TRANS                                                [XXXBO] :: note/jot down, notice, become aware; mark, annotate; record, state; designate;"
"#adnubilo, adnubilare, adnubilavi, adnubilatus  V (1st) INTRANS                                      [XXXFO] :: bring up clouds (against);"
"#adnullo, adnullare, adnullavi, adnullatus  V (1st) TRANS                                            [DXXCS] :: annihilate, obliterate, destroy; annul (eccl.);"
"#adnumero, adnumerare, adnumeravi, adnumeratus  V (1st) TRANS                                        [XXXBO] :: count (in/out), pay; reckon (time); enumerate, run through; classify as; add;"
"#adnuntio, adnuntiare, adnuntiavi, adnuntiatus  V (1st) TRANS                                        [XXXCO] :: announce, say, make known; report, bring news; prophesy/announce before; preach;"
"#adnuto, adnutare, adnutavi, adnutatus  V (1st) INTRANS                                              [XXXDO] :: nod (to); order/assent to by a nod; bow to;"
"#adolescentior, adolescentiari, adolescentiatus sum  V (1st) DEP                                     [XXXFO] :: behave in a youthful manner;"
"#adolor, adolari, adolatus sum  V (1st) DEP                                                          [XXXBO] :: fawn upon (as dog); flatter (in servile manner), court; make obeisance (to);"
"#adopinor, adopinari, adopinatus sum  V (1st) DEP                                                    [XXXFO] :: conjecture/surmise/opine/think/suppose (further);"
"#adopto, adoptare, adoptavi, adoptatus  V (1st) TRANS                                                [XXXBO] :: adopt, select, secure, pick out; wish/name for oneself; adopt legally;"
"#adordino, adordinare, adordinavi, adordinatus  V (1st) TRANS                                        [XXXES] :: set in order, arrange;"
"#adorno, adornare, adornavi, adornatus  V (1st) TRANS                                                [XXXBO] :: equip, get ready, prepare; set off; adorn, array, embellish; honor, endow;"
"#adoro, adorare, adoravi, adoratus  V (1st) TRANS                                                    [XXXBO] :: honor, adore, worship, pay homage, reverence; beg, plead with, appeal to;"
"#adosculor, adosculari, adosculatus sum  V (1st) DEP                                                 [XXXFS] :: give a kiss to;"
"#adparo, adparare, adparavi, adparatus  V (1st) TRANS                                                [XXXBO] :: prepare, fit out, make ready, equip, provide; attempt; organize (project);"
"#adpectoro, adpectorare, adpectoravi, adpectoratus  V (1st) TRANS                                    [DXXFS] :: press/clasp to the breast;"
"#adpellito, adpellitare, adpellitavi, adpellitatus  V (1st)                                          [XXXCO] :: call or name (frequently or habitually);"
"#adpello, adpellare, adpellavi, adpellatus  V (1st) TRANS                                            [XXXAO] :: call (upon); address; dun; solicit; appeal (to); bring to court; accuse; name;"
"#adplico, adplicare, adplicavi, adplicatus  V (1st) TRANS                                            [BXXAX] :: connect, place near, bring into contact; land (ship); adapt; apply/devote to;"
"#adplico, adplicare, adplicui, adplicitus  V (1st) TRANS                                             [DXXAX] :: connect, place near, bring into contact; land (ship); adapt; apply/devote to;"
"#adploro, adplorare, adploravi, adploratus  V (1st) INTRANS                                          [XXXFS] :: lament, weep at/on account of; deplore (thing);"
"#adplumbo, adplumbare, adplumbavi, adplumbatus  V (1st) TRANS                                        [XXXFO] :: solder, solder on, affix by soldering, close/seal by soldering/with solder;"
"#adporto, adportare, adportavi, adportatus  V (1st) TRANS                                            [XXXBO] :: carry/convey/bring (to); import; present (play); bring (news); make one's way;"
"#adpostulo, adpostulare, adpostulavi, adpostulatus  V (1st) TRANS                                    [DXXFS] :: beg/entreaty/solicit importunately/persistently/troublesomely/pressingly;"
"#adprecor, adprecari, adprecatus sum  V (1st) DEP                                                    [XEXEO] :: address prayer to, pray to , invoke, beseech;"
"#adprenso, adprensare, adprensavi, adprensatus  V (1st) TRANS                                        [XXXFO] :: snatch at;"
"#adpretio, adpretiare, adpretiavi, adpretiatus  V (1st) TRANS                                        [DEXCS] :: value, set/estimate a price, appraise; purchase, buy; appropriate to one's self;"
"#adprobo, adprobare, adprobavi, adprobatus  V (1st) TRANS                                            [XXXAO] :: approve, commend, endorse; prove; confirm; justify; allow; make good;"
"#adprono, adpronare, adpronavi, adpronatus  V (1st) TRANS                                            [XXXEO] :: lean forwards;"
"#adpropero, adproperare, adproperavi, adproperatus  V (1st)                                          [XXXCO] :: hasten, hurry, come hastily, make haste; accelerate, speed up;"
"#adpropinquo, adpropinquare, adpropinquavi, adpropinquatus  V (1st) INTRANS                          [XXXCO] :: approach (w/DAT or ad+ACC); come near to, draw near/nigh (space/time); be close;"
"#adpropio, adpropiare, adpropiavi, adpropiatus  V (1st) INTRANS                                      [DXXCB] :: approach (w/DAT or ad+ACC); come near to, draw near/nigh (space/time); be close;"
"#adproprio, adpropriare, adpropriavi, adpropriatus  V (1st) INTRANS                                  [DXXFS] :: appropriate, make one's own;"
"#adproximo, adproximare, adproximavi, adproximatus  V (1st) TRANS                                    [DXXFS] :: be/draw/come close/near to, approach;"
"#adpugno, adpugnare, adpugnavi, adpugnatus  V (1st) TRANS                                            [XXXCO] :: attack, assault;"
"#adquieto, adquietare, adquietavi, adquietatus  V (1st)                                              [FLXFJ] :: discharge (a debt);"
"#adremigo, adremigare, adremigavi, adremigatus  V (1st) INTRANS                                      [XXXEO] :: row up to/towards;"
"#adrigo, adrigare, adrigavi, adrigatus  V (1st) TRANS                                                [XAXFO] :: water (plants), moisten the soil around;"
"#adrogo, adrogare, adrogavi, adrogatus  V (1st) TRANS                                                [XXXBO] :: ask, question; arrogate to one's self, claim, make undue claim; confer (upon);"
"#adrogo, adrogare, adrogavi, adrogatus  V (1st) TRANS                                                [XXXCO] :: |adopt (an adult) as one's son (esp. at his instance);"
"#adroro, adrorare, adroravi, adroratus  V (1st) INTRANS                                              [DXXFS] :: moisten, bedew;"
"#adsector, adsectari, adsectatus sum  V (1st) DEP                                                    [XXXCO] :: accompany, attend, escort; support, be an adherent, follow; court (fame);"
"#adsellor, adsellari, adsellatus sum  V (1st) DEP                                                    [DBXFS] :: defecate, void;"
"#adsentor, adsentari, adsentatus sum  V (1st) DEP                                                    [XXXCO] :: flatter, humor; agree, assent, confirm; agree to everything;"
"#adservo, adservare, adservavi, adservatus  V (1st) TRANS                                            [XXXBO] :: keep, guard, preserve; watch, observe; keep in custody; save life of, rescue;"
"#adsevero, adseverare, adseveravi, adseveratus  V (1st) TRANS                                        [XXXCO] :: act earnestly; assert strongly/emphatically, declare; profess; be serious;"
"#adsibilo, adsibilare, adsibilavi, adsibilatus  V (1st) TRANS                                        [XXXFO] :: hiss out (breath) upon (w/DAT);"
"#adsicco, adsiccare, adsiccavi, adsiccatus  V (1st) TRANS                                            [XXXDO] :: dry, dry out, dry up, make dry;"
"#adsiduo, adsiduare, adsiduavi, adsiduatus  V (1st) TRANS                                            [XXXFS] :: apply constantly; make constant use of (Souter); use regularly/incessantly;"
